,condName,__name__,MooringFile,HydroFile|WaveHs,HydroFile|WaveTp,HydroFile|WaveDir,HydroFile|WaveSeed(1),HydroFile|CurrMod,HydroFile|CurrDIV,HydroFile|CurrDIDir,InflowFile|PropagationDir,InflowFile|FileName_BTS,EDFile|NacYaw,EDFile|RotSpeed,EDFile|PtfmSurge,EDFile|BlPitch(1),EDFile|BlPitch(2),EDFile|BlPitch(3),ServoFile|PCMode,HydroFile|DiffQTF,windSpeed,windShear
120,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S1,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,1203076098,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed1.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
121,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S2,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,1785163798,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed2.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
122,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S3,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,-322389745,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed3.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
123,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S4,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,-127493801,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed4.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
124,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S5,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,12388436,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed5.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
125,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S6,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,1095260603,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed6.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
126,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S7,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,69369151,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed7.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
127,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S8,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,-1082189532,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed8.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
128,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S9,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,-874721630,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed9.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
129,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S10,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,589994831,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed10.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
130,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S11,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,1331401002,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed11.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
131,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S12,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,-706465566,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed12.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
132,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S13,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,686174395,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed13.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
133,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S14,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,-1449406415,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed14.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
134,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S15,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,1465452980,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed15.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
135,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S16,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,1783277634,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed16.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
136,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S17,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,2140701850,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed17.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
137,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S18,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,2090877965,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed18.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
138,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S19,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,-2000071483,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed19.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
139,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S20,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,-1187845182,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed20.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
140,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S21,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,1781113138,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed21.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
141,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S22,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,1314565628,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed22.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
142,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S23,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,-1712705038,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed23.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
143,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S24,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,-1376512145,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed24.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
144,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S25,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,-1437539743,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed25.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
145,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S26,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,-786964333,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed26.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
146,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S27,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,1702653625,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed27.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
147,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S28,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,784836567,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed28.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
148,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S29,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,1045872559,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed29.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
149,DLC6.1_180,Run_P200_C135_L1430_clump40_DLC6.1_180_S30,"""Moordyn_P200_C135_L1430_clump40_DLC6.1_180.dat""",11.8,19.8,180,-569868776,1,1.28,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_DLC6.1_seed30.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,39.44,0.11
150,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S1,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,2106191508,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed1.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
151,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S2,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,-1614373456,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed2.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
152,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S3,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,1224190750,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed3.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
153,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S4,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,169147448,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed4.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
154,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S5,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,51085418,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed5.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
155,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S6,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,-1667608823,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed6.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
156,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S7,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,368017405,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed7.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
157,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S8,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,348730685,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed8.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
158,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S9,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,-1514992710,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed9.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
159,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S10,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,1302263801,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed10.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
160,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S11,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,1318817976,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed11.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
161,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S12,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,1762310196,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed12.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
162,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S13,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,-616233410,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed13.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
163,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S14,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,-890704516,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed14.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
164,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S15,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,-2016337880,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed15.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
165,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S16,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,176476334,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed16.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
166,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S17,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,-1913776205,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed17.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
167,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S18,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,419737323,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed18.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
168,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S19,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,765757202,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed19.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
169,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S20,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,-606287944,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed20.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
170,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S21,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,-1033065232,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed21.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
171,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S22,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,239705831,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed22.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
172,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S23,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,363548469,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed23.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
173,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S24,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,1342605284,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed24.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
174,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S25,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,706013685,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed25.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
175,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S26,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,1003009123,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed26.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
176,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S27,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,-1913899117,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed27.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
177,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S28,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,1303299403,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed28.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
178,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S29,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,-1951454714,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed29.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
179,SLC_180,Run_P200_C135_L1430_clump40_SLC_180_S30,"""Moordyn_P200_C135_L1430_clump40_SLC_180.dat""",13.7,21.4,180,1458578271,1,1.44,180,180,"""W:\TurbSim\workSpace\T49_extreme_turbsim\wind_SLC_seed30.bts""",180,0.0,0.0,90.0,90.0,90.0,0.0,0.0,42.97,0.11
