,condName,__name__,MooringFile,SeaStFile|WaveHs,SeaStFile|WaveTp,SeaStFile|WaveDir,SeaStFile|WaveSeed(1),InflowFile|PropagationDir,InflowFile|FileName_BTS,InflowFile|RotorApexOffsetPos,EDFile|NacYaw,EDFile|RotSpeed,EDFile|PtfmSurge,EDFile|BlPitch(1),EDFile|BlPitch(2),EDFile|BlPitch(3),ServoFile|PCMode,HydroFile|DiffQTF,windSpeed,windShear
32,33,Run_P200_C142_L1430_clump40_33_S1,"""Moordyn_P200_C142_L1430_clump40_33.dat""",3.28462,14.1356,17.224,1084752219,-136.696,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_33_seed1.bts""",0 0 0,136.696,,,,,,,0.0,18.03599009392585,0.14
33,34,Run_P200_C142_L1430_clump40_34_S1,"""Moordyn_P200_C142_L1430_clump40_34.dat""",2.31838,12.0866,14.811,1263800778,-143.642,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_34_seed1.bts""",0 0 0,143.642,,,,,,,0.0,9.055996793207719,0.14
34,35,Run_P200_C142_L1430_clump40_35_S1,"""Moordyn_P200_C142_L1430_clump40_35.dat""",1.71741,9.50002,-9.203,1730474140,97.0779,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_35_seed1.bts""",0 0 0,-97.0779,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.491551628561291,0.14
35,36,Run_P200_C142_L1430_clump40_36_S1,"""Moordyn_P200_C142_L1430_clump40_36.dat""",1.58568,10.9534,42.341,1688067297,-132.29,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_36_seed1.bts""",0 0 0,132.29,,,,,,,0.0,4.023206843310281,0.14
36,37,Run_P200_C142_L1430_clump40_37_S1,"""Moordyn_P200_C142_L1430_clump40_37.dat""",1.67672,10.1924,28.536,1500366332,-37.969,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_37_seed1.bts""",0 0 0,37.969,,,,,,,0.0,3.006246239561559,0.14
37,38,Run_P200_C142_L1430_clump40_38_S1,"""Moordyn_P200_C142_L1430_clump40_38.dat""",1.73334,12.4878,28.107,1058367209,-172.189,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_38_seed1.bts""",0 0 0,172.189,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.522085649956452,0.14
38,39,Run_P200_C142_L1430_clump40_39_S1,"""Moordyn_P200_C142_L1430_clump40_39.dat""",3.46844,13.1903,46.468,318943771,-132.046,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_39_seed1.bts""",0 0 0,132.046,,,,,,,0.0,14.96699873649509,0.14
39,40,Run_P200_C142_L1430_clump40_40_S1,"""Moordyn_P200_C142_L1430_clump40_40.dat""",3.47794,12.8472,17.598,-915475008,-106.645,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_40_seed1.bts""",0 0 0,106.645,,,,,,,0.0,5.608964789099312,0.14
40,41,Run_P200_C142_L1430_clump40_41_S1,"""Moordyn_P200_C142_L1430_clump40_41.dat""",1.94461,8.7932,50.826,622058408,-130.645,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_41_seed1.bts""",0 0 0,130.645,,,,,,,0.0,13.1387564621093,0.14
41,42,Run_P200_C142_L1430_clump40_42_S1,"""Moordyn_P200_C142_L1430_clump40_42.dat""",3.87168,14.4426,19.473,1863926550,-140.746,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_42_seed1.bts""",0 0 0,140.746,,,,,,,0.0,3.839696393891721,0.14
42,43,Run_P200_C142_L1430_clump40_43_S1,"""Moordyn_P200_C142_L1430_clump40_43.dat""",2.87648,16.0594,-7.132,-1007151457,48.167,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_43_seed1.bts""",0 0 0,-48.167,,,,,,,0.0,9.159702299014915,0.14
43,44,Run_P200_C142_L1430_clump40_44_S1,"""Moordyn_P200_C142_L1430_clump40_44.dat""",1.43016,9.82498,58.218,-1145545887,48.641,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_44_seed1.bts""",0 0 0,-48.641,,,,,,,0.0,4.79169147314773,0.14
44,45,Run_P200_C142_L1430_clump40_45_S1,"""Moordyn_P200_C142_L1430_clump40_45.dat""",4.36435,16.3092,24.552,-1108602676,-129.136,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_45_seed1.bts""",0 0 0,129.136,,,,,,,0.0,12.97040095759923,0.14
45,46,Run_P200_C142_L1430_clump40_46_S1,"""Moordyn_P200_C142_L1430_clump40_46.dat""",3.97669,14.1594,14.86,-1518237135,7.171,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_46_seed1.bts""",0 0 0,-7.171,,,,,,,0.0,3.536821600288076,0.14
46,47,Run_P200_C142_L1430_clump40_47_S1,"""Moordyn_P200_C142_L1430_clump40_47.dat""",1.08005,15.4185,97.781,-125472701,44.657,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_47_seed1.bts""",0 0 0,-44.657,,,,,,,0.0,6.130103464515226,0.14
47,48,Run_P200_C142_L1430_clump40_48_S1,"""Moordyn_P200_C142_L1430_clump40_48.dat""",2.84424,11.5617,-8.609,-1539046427,-52.448,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_48_seed1.bts""",0 0 0,52.448,,,,,,,0.0,5.149118966814592,0.14
48,49,Run_P200_C142_L1430_clump40_49_S1,"""Moordyn_P200_C142_L1430_clump40_49.dat""",1.66869,9.42312,-7.454,571445973,175.135,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_49_seed1.bts""",0 0 0,-175.135,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.448502290793375,0.14
49,50,Run_P200_C142_L1430_clump40_50_S1,"""Moordyn_P200_C142_L1430_clump40_50.dat""",2.15534,14.0654,18.87,2144132702,129.0781,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_50_seed1.bts""",0 0 0,-129.0781,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.43245,0.14
50,51,Run_P200_C142_L1430_clump40_51_S1,"""Moordyn_P200_C142_L1430_clump40_51.dat""",3.75676,12.294,23.818,1746895173,-85.15,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_51_seed1.bts""",0 0 0,85.15,,,,,,,0.0,11.89267662879515,0.14
51,52,Run_P200_C142_L1430_clump40_52_S1,"""Moordyn_P200_C142_L1430_clump40_52.dat""",3.18089,14.6024,16.223,386914632,-39.047,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_52_seed1.bts""",0 0 0,39.047,,,,,,,0.0,3.419566596553822,0.14
52,53,Run_P200_C142_L1430_clump40_53_S1,"""Moordyn_P200_C142_L1430_clump40_53.dat""",2.26617,6.99504,109.252,-693210565,-142.898,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_53_seed1.bts""",0 0 0,142.898,,,,,,,0.0,16.10222126438644,0.14
53,54,Run_P200_C142_L1430_clump40_54_S1,"""Moordyn_P200_C142_L1430_clump40_54.dat""",4.38979,14.2698,34.94,1249201445,-137.896,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_54_seed1.bts""",0 0 0,137.896,,,,,,,0.0,23.15336106139384,0.14
54,55,Run_P200_C142_L1430_clump40_55_S1,"""Moordyn_P200_C142_L1430_clump40_55.dat""",2.17819,18.4055,18.314,527439523,-126.614,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_55_seed1.bts""",0 0 0,126.614,,,,,,,0.0,6.613235744951023,0.14
55,56,Run_P200_C142_L1430_clump40_56_S1,"""Moordyn_P200_C142_L1430_clump40_56.dat""",3.27644,13.1497,12.95,260520706,162.388,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_56_seed1.bts""",0 0 0,-162.388,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.99329,0.14
56,57,Run_P200_C142_L1430_clump40_57_S1,"""Moordyn_P200_C142_L1430_clump40_57.dat""",2.47863,9.64081,59.942,1007420669,-97.962,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_57_seed1.bts""",0 0 0,97.962,,,,,,,0.0,8.275252199744964,0.14
57,58,Run_P200_C142_L1430_clump40_58_S1,"""Moordyn_P200_C142_L1430_clump40_58.dat""",2.97673,10.1327,39.06,2125782677,-139.528,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_58_seed1.bts""",0 0 0,139.528,,,,,,,0.0,20.85210543751056,0.14
58,59,Run_P200_C142_L1430_clump40_59_S1,"""Moordyn_P200_C142_L1430_clump40_59.dat""",3.97707,12.3119,30.74,978755757,-37.138,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_59_seed1.bts""",0 0 0,37.138,,,,,,,0.0,7.145450099439312,0.14
59,60,Run_P200_C142_L1430_clump40_60_S1,"""Moordyn_P200_C142_L1430_clump40_60.dat""",2.32169,13.4428,-9.794,-958638210,-108.374,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_60_seed1.bts""",0 0 0,108.374,,,,,,,0.0,4.762843449198003,0.14
60,61,Run_P200_C142_L1430_clump40_61_S1,"""Moordyn_P200_C142_L1430_clump40_61.dat""",1.48825,10.6678,40.062,2135231825,112.0211,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_61_seed1.bts""",0 0 0,-112.0211,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.39015,0.14
61,62,Run_P200_C142_L1430_clump40_62_S1,"""Moordyn_P200_C142_L1430_clump40_62.dat""",2.9925,7.7719,106.448,-318753298,-141.02,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_62_seed1.bts""",0 0 0,141.02,,,,,,,0.0,21.55971780250251,0.14
62,63,Run_P200_C142_L1430_clump40_63_S1,"""Moordyn_P200_C142_L1430_clump40_63.dat""",4.10894,14.1241,44.218,343590804,-147.921,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_63_seed1.bts""",0 0 0,147.921,,,,,,,0.0,8.296008044529126,0.14
63,64,Run_P200_C142_L1430_clump40_64_S1,"""Moordyn_P200_C142_L1430_clump40_64.dat""",2.89172,9.95734,-17.742,-1635862335,-129.955,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_64_seed1.bts""",0 0 0,129.955,,,,,,,0.0,14.93793282215723,0.14
64,65,Run_P200_C142_L1430_clump40_65_S1,"""Moordyn_P200_C142_L1430_clump40_65.dat""",2.13067,10.2799,71.018,-142370821,-143.185,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_65_seed1.bts""",0 0 0,143.185,,,,,,,0.0,10.83847736195569,0.14
65,66,Run_P200_C142_L1430_clump40_66_S1,"""Moordyn_P200_C142_L1430_clump40_66.dat""",4.49732,15.4178,23.833,-1287055691,-90.538,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_66_seed1.bts""",0 0 0,90.538,,,,,,,0.0,4.480592119164736,0.14
66,67,Run_P200_C142_L1430_clump40_67_S1,"""Moordyn_P200_C142_L1430_clump40_67.dat""",1.3583,14.9776,66.841,217692037,-123.869,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_67_seed1.bts""",0 0 0,123.869,,,,,,,0.0,6.384801057554307,0.14
67,68,Run_P200_C142_L1430_clump40_68_S1,"""Moordyn_P200_C142_L1430_clump40_68.dat""",2.45931,15.9149,21.895,-836053013,-174.985,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_68_seed1.bts""",0 0 0,174.985,,,,,,,0.0,8.425040555042122,0.14
68,69,Run_P200_C142_L1430_clump40_69_S1,"""Moordyn_P200_C142_L1430_clump40_69.dat""",5.50115,14.0924,-5.605,-446798890,-3.538,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_69_seed1.bts""",0 0 0,3.538,,,,,,,0.0,10.28041235855122,0.14
69,70,Run_P200_C142_L1430_clump40_70_S1,"""Moordyn_P200_C142_L1430_clump40_70.dat""",2.08796,13.8382,-30.204,-708738376,44.99,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_70_seed1.bts""",0 0 0,-44.99,,,,,,,0.0,5.361962396471252,0.14
70,71,Run_P200_C142_L1430_clump40_71_S1,"""Moordyn_P200_C142_L1430_clump40_71.dat""",2.10415,16.8221,24.768,619079713,-69.396,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_71_seed1.bts""",0 0 0,69.396,,,,,,,0.0,3.231172857326512,0.14
71,72,Run_P200_C142_L1430_clump40_72_S1,"""Moordyn_P200_C142_L1430_clump40_72.dat""",3.27698,10.3062,80.923,336011167,-122.863,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_72_seed1.bts""",0 0 0,122.863,,,,,,,0.0,17.0184521168708,0.14
72,73,Run_P200_C142_L1430_clump40_73_S1,"""Moordyn_P200_C142_L1430_clump40_73.dat""",5.44032,15.2195,11.941,1755324421,-58.609,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_73_seed1.bts""",0 0 0,58.609,,,,,,,0.0,8.134219618841893,0.14
73,74,Run_P200_C142_L1430_clump40_74_S1,"""Moordyn_P200_C142_L1430_clump40_74.dat""",0.964516,14.9206,92.119,-1848716395,-85.858,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_74_seed1.bts""",0 0 0,85.858,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.927550165435471,0.14
74,75,Run_P200_C142_L1430_clump40_75_S1,"""Moordyn_P200_C142_L1430_clump40_75.dat""",1.54142,5.84783,101.924,1041691603,-121.109,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_75_seed1.bts""",0 0 0,121.109,,,,,,,0.0,11.50389433502224,0.14
75,76,Run_P200_C142_L1430_clump40_76_S1,"""Moordyn_P200_C142_L1430_clump40_76.dat""",3.87331,10.8174,71.855,305211323,-141.666,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_76_seed1.bts""",0 0 0,141.666,,,,,,,0.0,21.65814684621319,0.14
76,77,Run_P200_C142_L1430_clump40_77_S1,"""Moordyn_P200_C142_L1430_clump40_77.dat""",1.22914,14.1039,75.22,1034031805,-4.851,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_77_seed1.bts""",0 0 0,4.851,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.992793294774479,0.14
77,78,Run_P200_C142_L1430_clump40_78_S1,"""Moordyn_P200_C142_L1430_clump40_78.dat""",0.946219,15.0797,92.24,-1726439934,74.4837,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_78_seed1.bts""",0 0 0,-74.4837,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.4845825973249,0.14
78,79,Run_P200_C142_L1430_clump40_79_S1,"""Moordyn_P200_C142_L1430_clump40_79.dat""",1.74247,8.61776,68.328,1685787517,-63.284,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_79_seed1.bts""",0 0 0,63.284,,,,,,,0.0,4.508095751645484,0.14
