,condName,__name__,MooringFile,SeaStFile|WaveHs,SeaStFile|WaveTp,SeaStFile|WaveDir,SeaStFile|WaveSeed(1),InflowFile|PropagationDir,InflowFile|FileName_BTS,InflowFile|RotorApexOffsetPos,EDFile|NacYaw,EDFile|RotSpeed,EDFile|PtfmSurge,EDFile|BlPitch(1),EDFile|BlPitch(2),EDFile|BlPitch(3),ServoFile|PCMode,HydroFile|DiffQTF,windSpeed,windShear
11,12,Run_P200_C142_L1430_clump40_12_S1,"""Moordyn_P200_C142_L1430_clump40_12.dat""",3.82171,14.1382,-73.849,-1148496922,137.621,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_12_seed1.bts""",0 0 0,-137.621,,,,,,,0.0,5.91894280495266,0.14
12,13,Run_P200_C142_L1430_clump40_13_S1,"""Moordyn_P200_C142_L1430_clump40_13.dat""",1.82274,7.89602,-132.844,-755486736,137.124,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_13_seed1.bts""",0 0 0,-137.124,,,,,,,0.0,6.652661817411709,0.14
13,14,Run_P200_C142_L1430_clump40_14_S1,"""Moordyn_P200_C142_L1430_clump40_14.dat""",1.51646,8.71742,-103.684,-1891852793,-4.877,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_14_seed1.bts""",0 0 0,4.877,,,,,,,0.0,3.313781901247378,0.14
14,15,Run_P200_C142_L1430_clump40_15_S1,"""Moordyn_P200_C142_L1430_clump40_15.dat""",1.82591,11.3741,-80.36,-1838357888,-41.892,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_15_seed1.bts""",0 0 0,41.892,,,,,,,0.0,3.211466956720348,0.14
15,16,Run_P200_C142_L1430_clump40_16_S1,"""Moordyn_P200_C142_L1430_clump40_16.dat""",3.91648,12.6226,-109.281,677621939,133.785,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_16_seed1.bts""",0 0 0,-133.785,,,,,,,0.0,13.2056577130996,0.14
16,17,Run_P200_C142_L1430_clump40_17_S1,"""Moordyn_P200_C142_L1430_clump40_17.dat""",1.95616,12.138,-65.66,-634544514,86.751,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_17_seed1.bts""",0 0 0,-86.751,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.747711504311134,0.14
17,18,Run_P200_C142_L1430_clump40_18_S1,"""Moordyn_P200_C142_L1430_clump40_18.dat""",1.47254,9.90444,-61.791,2013350098,-8.675,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_18_seed1.bts""",0 0 0,8.675,,,,,,,0.0,4.244730212994685,0.14
18,19,Run_P200_C142_L1430_clump40_19_S1,"""Moordyn_P200_C142_L1430_clump40_19.dat""",2.10944,11.3945,-66.703,1779706781,-41.554,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_19_seed1.bts""",0 0 0,41.554,,,,,,,0.0,14.83720786100482,0.14
19,20,Run_P200_C142_L1430_clump40_20_S1,"""Moordyn_P200_C142_L1430_clump40_20.dat""",2.19873,12.2841,-57.386,-2123085519,-26.363,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_20_seed1.bts""",0 0 0,26.363,,,,,,,0.0,8.20505427597826,0.14
20,21,Run_P200_C142_L1430_clump40_21_S1,"""Moordyn_P200_C142_L1430_clump40_21.dat""",2.03333,11.791,-71.857,-1176219608,16.612,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_21_seed1.bts""",0 0 0,-16.612,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.85417105768564,0.14
21,22,Run_P200_C142_L1430_clump40_22_S1,"""Moordyn_P200_C142_L1430_clump40_22.dat""",2.51442,13.4016,-66.665,982155866,173.9086,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_22_seed1.bts""",0 0 0,-173.9086,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.651834637215345,0.14
22,23,Run_P200_C142_L1430_clump40_23_S1,"""Moordyn_P200_C142_L1430_clump40_23.dat""",3.78376,13.6461,-74.511,1850064043,131.964,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_23_seed1.bts""",0 0 0,-131.964,,,,,,,0.0,16.17074631956115,0.14
23,24,Run_P200_C142_L1430_clump40_24_S1,"""Moordyn_P200_C142_L1430_clump40_24.dat""",1.55293,8.99951,-97.227,-1395915530,77.266,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_24_seed1.bts""",0 0 0,-77.266,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.40880191630866,0.14
24,25,Run_P200_C142_L1430_clump40_25_S1,"""Moordyn_P200_C142_L1430_clump40_25.dat""",1.66771,8.60238,-107.894,-525008928,-35.891,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_25_seed1.bts""",0 0 0,35.891,,,,,,,0.0,7.264419160783162,0.14
25,26,Run_P200_C142_L1430_clump40_26_S1,"""Moordyn_P200_C142_L1430_clump40_26.dat""",2.26585,16.6543,-69.624,254675299,153.7428,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_26_seed1.bts""",0 0 0,-153.7428,,,,,,,0.0,4.564848591604672,0.14
26,27,Run_P200_C142_L1430_clump40_27_S1,"""Moordyn_P200_C142_L1430_clump40_27.dat""",1.87114,16.3539,-69.342,438123961,125.566,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_27_seed1.bts""",0 0 0,-125.566,,,,,,,0.0,4.884958946109934,0.14
27,28,Run_P200_C142_L1430_clump40_28_S1,"""Moordyn_P200_C142_L1430_clump40_28.dat""",1.9131,14.1736,-65.415,-1642048264,-19.099,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_28_seed1.bts""",0 0 0,19.099,,,,,,,0.0,3.659134472336597,0.14
28,29,Run_P200_C142_L1430_clump40_29_S1,"""Moordyn_P200_C142_L1430_clump40_29.dat""",1.0911,15.1692,-25.497,-1620829752,135.604,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_29_seed1.bts""",0 0 0,-135.604,,,,,,,0.0,5.769498482904361,0.14
29,30,Run_P200_C142_L1430_clump40_30_S1,"""Moordyn_P200_C142_L1430_clump40_30.dat""",3.1482,11.7696,-88.804,216901399,94.285,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_30_seed1.bts""",0 0 0,-94.285,,,,,,,0.0,7.28071318197204,0.14
30,31,Run_P200_C142_L1430_clump40_31_S1,"""Moordyn_P200_C142_L1430_clump40_31.dat""",2.39867,14.5969,-72.784,900210546,-37.902,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_31_seed1.bts""",0 0 0,37.902,,,,,,,0.0,11.60542410371984,0.14
31,32,Run_P200_C142_L1430_clump40_32_S1,"""Moordyn_P200_C142_L1430_clump40_32.dat""",1.38544,8.84339,-75.103,-1968451882,-36.686,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_32_seed1.bts""",0 0 0,36.686,,,,,,,0.0,7.433507108735006,0.14
32,33,Run_P200_C142_L1430_clump40_33_S1,"""Moordyn_P200_C142_L1430_clump40_33.dat""",3.28462,14.1356,-72.776,-1475049113,-46.696,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_33_seed1.bts""",0 0 0,46.696,,,,,,,0.0,18.03599009392585,0.14
33,34,Run_P200_C142_L1430_clump40_34_S1,"""Moordyn_P200_C142_L1430_clump40_34.dat""",2.31838,12.0866,-75.189,-109894512,-53.642,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_34_seed1.bts""",0 0 0,53.642,,,,,,,0.0,9.055996793207719,0.14
34,35,Run_P200_C142_L1430_clump40_35_S1,"""Moordyn_P200_C142_L1430_clump40_35.dat""",1.71741,9.50002,-99.203,-1002655613,-172.9221,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_35_seed1.bts""",0 0 0,172.9221,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.491551628561291,0.14
35,36,Run_P200_C142_L1430_clump40_36_S1,"""Moordyn_P200_C142_L1430_clump40_36.dat""",1.58568,10.9534,-47.659,1379557768,-42.29,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_36_seed1.bts""",0 0 0,42.29,,,,,,,0.0,4.023206843310281,0.14
36,37,Run_P200_C142_L1430_clump40_37_S1,"""Moordyn_P200_C142_L1430_clump40_37.dat""",1.67672,10.1924,-61.464,-1567367293,52.031,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_37_seed1.bts""",0 0 0,-52.031,,,,,,,0.0,3.006246239561559,0.14
37,38,Run_P200_C142_L1430_clump40_38_S1,"""Moordyn_P200_C142_L1430_clump40_38.dat""",1.73334,12.4878,-61.893,-2072853496,-82.189,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_38_seed1.bts""",0 0 0,82.189,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.522085649956452,0.14
38,39,Run_P200_C142_L1430_clump40_39_S1,"""Moordyn_P200_C142_L1430_clump40_39.dat""",3.46844,13.1903,-43.532,-2033660479,-42.046,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_39_seed1.bts""",0 0 0,42.046,,,,,,,0.0,14.96699873649509,0.14
39,40,Run_P200_C142_L1430_clump40_40_S1,"""Moordyn_P200_C142_L1430_clump40_40.dat""",3.47794,12.8472,-72.402,-880117480,-16.645,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_40_seed1.bts""",0 0 0,16.645,,,,,,,0.0,5.608964789099312,0.14
40,41,Run_P200_C142_L1430_clump40_41_S1,"""Moordyn_P200_C142_L1430_clump40_41.dat""",1.94461,8.7932,-39.174,1679219995,-40.645,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_41_seed1.bts""",0 0 0,40.645,,,,,,,0.0,13.1387564621093,0.14
41,42,Run_P200_C142_L1430_clump40_42_S1,"""Moordyn_P200_C142_L1430_clump40_42.dat""",3.87168,14.4426,-70.527,-1004019758,-50.746,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_42_seed1.bts""",0 0 0,50.746,,,,,,,0.0,3.839696393891721,0.14
42,43,Run_P200_C142_L1430_clump40_43_S1,"""Moordyn_P200_C142_L1430_clump40_43.dat""",2.87648,16.0594,-97.132,-434164050,138.167,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_43_seed1.bts""",0 0 0,-138.167,,,,,,,0.0,9.159702299014915,0.14
43,44,Run_P200_C142_L1430_clump40_44_S1,"""Moordyn_P200_C142_L1430_clump40_44.dat""",1.43016,9.82498,-31.782,-233262766,138.641,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_44_seed1.bts""",0 0 0,-138.641,,,,,,,0.0,4.79169147314773,0.14
44,45,Run_P200_C142_L1430_clump40_45_S1,"""Moordyn_P200_C142_L1430_clump40_45.dat""",4.36435,16.3092,-65.448,336741056,-39.136,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_45_seed1.bts""",0 0 0,39.136,,,,,,,0.0,12.97040095759923,0.14
45,46,Run_P200_C142_L1430_clump40_46_S1,"""Moordyn_P200_C142_L1430_clump40_46.dat""",3.97669,14.1594,-75.14,-1754328012,97.171,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_46_seed1.bts""",0 0 0,-97.171,,,,,,,0.0,3.536821600288076,0.14
46,47,Run_P200_C142_L1430_clump40_47_S1,"""Moordyn_P200_C142_L1430_clump40_47.dat""",1.08005,15.4185,7.781,-742081175,134.657,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_47_seed1.bts""",0 0 0,-134.657,,,,,,,0.0,6.130103464515226,0.14
47,48,Run_P200_C142_L1430_clump40_48_S1,"""Moordyn_P200_C142_L1430_clump40_48.dat""",2.84424,11.5617,-98.609,-817433079,37.552,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_48_seed1.bts""",0 0 0,-37.552,,,,,,,0.0,5.149118966814592,0.14
48,49,Run_P200_C142_L1430_clump40_49_S1,"""Moordyn_P200_C142_L1430_clump40_49.dat""",1.66869,9.42312,-97.454,1448683952,-94.865,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_49_seed1.bts""",0 0 0,94.865,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.448502290793375,0.14
49,50,Run_P200_C142_L1430_clump40_50_S1,"""Moordyn_P200_C142_L1430_clump40_50.dat""",2.15534,14.0654,-71.13,-735841817,-140.9219,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_50_seed1.bts""",0 0 0,140.9219,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.43245,0.14
50,51,Run_P200_C142_L1430_clump40_51_S1,"""Moordyn_P200_C142_L1430_clump40_51.dat""",3.75676,12.294,-66.182,846914500,4.85,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_51_seed1.bts""",0 0 0,-4.85,,,,,,,0.0,11.89267662879515,0.14
51,52,Run_P200_C142_L1430_clump40_52_S1,"""Moordyn_P200_C142_L1430_clump40_52.dat""",3.18089,14.6024,-73.777,202370197,50.953,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_52_seed1.bts""",0 0 0,-50.953,,,,,,,0.0,3.419566596553822,0.14
52,53,Run_P200_C142_L1430_clump40_53_S1,"""Moordyn_P200_C142_L1430_clump40_53.dat""",2.26617,6.99504,19.252,950879308,-52.898,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_53_seed1.bts""",0 0 0,52.898,,,,,,,0.0,16.10222126438644,0.14
53,54,Run_P200_C142_L1430_clump40_54_S1,"""Moordyn_P200_C142_L1430_clump40_54.dat""",4.38979,14.2698,-55.06,-1148330069,-47.896,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_54_seed1.bts""",0 0 0,47.896,,,,,,,0.0,23.15336106139384,0.14
54,55,Run_P200_C142_L1430_clump40_55_S1,"""Moordyn_P200_C142_L1430_clump40_55.dat""",2.17819,18.4055,-71.686,1107080486,-36.614,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_55_seed1.bts""",0 0 0,36.614,,,,,,,0.0,6.613235744951023,0.14
55,56,Run_P200_C142_L1430_clump40_56_S1,"""Moordyn_P200_C142_L1430_clump40_56.dat""",3.27644,13.1497,-77.05,715366801,-107.612,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_56_seed1.bts""",0 0 0,107.612,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.99329,0.14
56,57,Run_P200_C142_L1430_clump40_57_S1,"""Moordyn_P200_C142_L1430_clump40_57.dat""",2.47863,9.64081,-30.058,-1593419731,-7.962,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_57_seed1.bts""",0 0 0,7.962,,,,,,,0.0,8.275252199744964,0.14
57,58,Run_P200_C142_L1430_clump40_58_S1,"""Moordyn_P200_C142_L1430_clump40_58.dat""",2.97673,10.1327,-50.94,1012055141,-49.528,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_58_seed1.bts""",0 0 0,49.528,,,,,,,0.0,20.85210543751056,0.14
58,59,Run_P200_C142_L1430_clump40_59_S1,"""Moordyn_P200_C142_L1430_clump40_59.dat""",3.97707,12.3119,-59.26,-480808732,52.862,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_59_seed1.bts""",0 0 0,-52.862,,,,,,,0.0,7.145450099439312,0.14
59,60,Run_P200_C142_L1430_clump40_60_S1,"""Moordyn_P200_C142_L1430_clump40_60.dat""",2.32169,13.4428,-99.794,-27484167,-18.374,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_60_seed1.bts""",0 0 0,18.374,,,,,,,0.0,4.762843449198003,0.14
60,61,Run_P200_C142_L1430_clump40_61_S1,"""Moordyn_P200_C142_L1430_clump40_61.dat""",1.48825,10.6678,-49.938,1863947153,-157.9789,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_61_seed1.bts""",0 0 0,157.9789,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.39015,0.14
61,62,Run_P200_C142_L1430_clump40_62_S1,"""Moordyn_P200_C142_L1430_clump40_62.dat""",2.9925,7.7719,16.448,-1529180268,-51.02,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_62_seed1.bts""",0 0 0,51.02,,,,,,,0.0,21.55971780250251,0.14
62,63,Run_P200_C142_L1430_clump40_63_S1,"""Moordyn_P200_C142_L1430_clump40_63.dat""",4.10894,14.1241,-45.782,1922070798,-57.921,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_63_seed1.bts""",0 0 0,57.921,,,,,,,0.0,8.296008044529126,0.14
63,64,Run_P200_C142_L1430_clump40_64_S1,"""Moordyn_P200_C142_L1430_clump40_64.dat""",2.89172,9.95734,-107.742,897094759,-39.955,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_64_seed1.bts""",0 0 0,39.955,,,,,,,0.0,14.93793282215723,0.14
64,65,Run_P200_C142_L1430_clump40_65_S1,"""Moordyn_P200_C142_L1430_clump40_65.dat""",2.13067,10.2799,-18.982,1337329925,-53.185,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_65_seed1.bts""",0 0 0,53.185,,,,,,,0.0,10.83847736195569,0.14
65,66,Run_P200_C142_L1430_clump40_66_S1,"""Moordyn_P200_C142_L1430_clump40_66.dat""",4.49732,15.4178,-66.167,-1084469887,-0.538,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_66_seed1.bts""",0 0 0,0.538,,,,,,,0.0,4.480592119164736,0.14
66,67,Run_P200_C142_L1430_clump40_67_S1,"""Moordyn_P200_C142_L1430_clump40_67.dat""",1.3583,14.9776,-23.159,2098201411,-33.869,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_67_seed1.bts""",0 0 0,33.869,,,,,,,0.0,6.384801057554307,0.14
67,68,Run_P200_C142_L1430_clump40_68_S1,"""Moordyn_P200_C142_L1430_clump40_68.dat""",2.45931,15.9149,-68.105,1805966328,-84.985,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_68_seed1.bts""",0 0 0,84.985,,,,,,,0.0,8.425040555042122,0.14
68,69,Run_P200_C142_L1430_clump40_69_S1,"""Moordyn_P200_C142_L1430_clump40_69.dat""",5.50115,14.0924,-95.605,-106331251,86.462,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_69_seed1.bts""",0 0 0,-86.462,,,,,,,0.0,10.28041235855122,0.14
69,70,Run_P200_C142_L1430_clump40_70_S1,"""Moordyn_P200_C142_L1430_clump40_70.dat""",2.08796,13.8382,-120.204,-1536272969,134.99,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_70_seed1.bts""",0 0 0,-134.99,,,,,,,0.0,5.361962396471252,0.14
70,71,Run_P200_C142_L1430_clump40_71_S1,"""Moordyn_P200_C142_L1430_clump40_71.dat""",2.10415,16.8221,-65.232,-261641171,20.604,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_71_seed1.bts""",0 0 0,-20.604,,,,,,,0.0,3.231172857326512,0.14
71,72,Run_P200_C142_L1430_clump40_72_S1,"""Moordyn_P200_C142_L1430_clump40_72.dat""",3.27698,10.3062,-9.077,-1915164504,-32.863,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_72_seed1.bts""",0 0 0,32.863,,,,,,,0.0,17.0184521168708,0.14
72,73,Run_P200_C142_L1430_clump40_73_S1,"""Moordyn_P200_C142_L1430_clump40_73.dat""",5.44032,15.2195,-78.059,588928289,31.391,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_73_seed1.bts""",0 0 0,-31.391,,,,,,,0.0,8.134219618841893,0.14
73,74,Run_P200_C142_L1430_clump40_74_S1,"""Moordyn_P200_C142_L1430_clump40_74.dat""",0.964516,14.9206,2.119,-1738487447,4.142,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_74_seed1.bts""",0 0 0,-4.142,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.927550165435471,0.14
74,75,Run_P200_C142_L1430_clump40_75_S1,"""Moordyn_P200_C142_L1430_clump40_75.dat""",1.54142,5.84783,11.924,-1334993113,-31.109,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_75_seed1.bts""",0 0 0,31.109,,,,,,,0.0,11.50389433502224,0.14
75,76,Run_P200_C142_L1430_clump40_76_S1,"""Moordyn_P200_C142_L1430_clump40_76.dat""",3.87331,10.8174,-18.145,-467294429,-51.666,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_76_seed1.bts""",0 0 0,51.666,,,,,,,0.0,21.65814684621319,0.14
76,77,Run_P200_C142_L1430_clump40_77_S1,"""Moordyn_P200_C142_L1430_clump40_77.dat""",1.22914,14.1039,-14.78,1359898351,85.149,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_77_seed1.bts""",0 0 0,-85.149,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.992793294774479,0.14
77,78,Run_P200_C142_L1430_clump40_78_S1,"""Moordyn_P200_C142_L1430_clump40_78.dat""",0.946219,15.0797,2.24,-597031686,164.4837,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_78_seed1.bts""",0 0 0,-164.4837,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.4845825973249,0.14
