,condName,__name__,MooringFile,HydroFile|WaveHs,HydroFile|WaveTp,HydroFile|WaveDir,HydroFile|WaveSeed(1),InflowFile|PropagationDir,InflowFile|FileName_BTS,EDFile|NacYaw,EDFile|RotSpeed,EDFile|PtfmSurge,EDFile|BlPitch(1),EDFile|BlPitch(2),EDFile|BlPitch(3),ServoFile|PCMode,HydroFile|DiffQTF,windSpeed,windShear
12,3,Run_P200_C135_L1430_clump40_3_S1,"""Moordyn_P200_C135_L1430_clump40_3.dat""",1.48861,7.81407,-52.166,-1190302615,94.287,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_3_seed1.bts""",-94.287,,,,,,,0.0,8.064839,0.14
13,3,Run_P200_C135_L1430_clump40_3_S2,"""Moordyn_P200_C135_L1430_clump40_3.dat""",1.48861,7.81407,-52.166,-690592182,94.287,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_3_seed2.bts""",-94.287,,,,,,,0.0,8.064839,0.14
14,3,Run_P200_C135_L1430_clump40_3_S3,"""Moordyn_P200_C135_L1430_clump40_3.dat""",1.48861,7.81407,-52.166,-1635011533,94.287,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_3_seed3.bts""",-94.287,,,,,,,0.0,8.064839,0.14
15,3,Run_P200_C135_L1430_clump40_3_S4,"""Moordyn_P200_C135_L1430_clump40_3.dat""",1.48861,7.81407,-52.166,-750641582,94.287,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_3_seed4.bts""",-94.287,,,,,,,0.0,8.064839,0.14
16,3,Run_P200_C135_L1430_clump40_3_S5,"""Moordyn_P200_C135_L1430_clump40_3.dat""",1.48861,7.81407,-52.166,943169469,94.287,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_3_seed5.bts""",-94.287,,,,,,,0.0,8.064839,0.14
17,3,Run_P200_C135_L1430_clump40_3_S6,"""Moordyn_P200_C135_L1430_clump40_3.dat""",1.48861,7.81407,-52.166,1948454803,94.287,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_3_seed6.bts""",-94.287,,,,,,,0.0,8.064839,0.14
18,4,Run_P200_C135_L1430_clump40_4_S1,"""Moordyn_P200_C135_L1430_clump40_4.dat""",2.44239,11.2402,-35.182,558583506,92.366,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_4_seed1.bts""",-92.366,,,,,,,0.0,11.68302,0.14
19,4,Run_P200_C135_L1430_clump40_4_S2,"""Moordyn_P200_C135_L1430_clump40_4.dat""",2.44239,11.2402,-35.182,1915881817,92.366,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_4_seed2.bts""",-92.366,,,,,,,0.0,11.68302,0.14
20,4,Run_P200_C135_L1430_clump40_4_S3,"""Moordyn_P200_C135_L1430_clump40_4.dat""",2.44239,11.2402,-35.182,1731085554,92.366,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_4_seed3.bts""",-92.366,,,,,,,0.0,11.68302,0.14
21,4,Run_P200_C135_L1430_clump40_4_S4,"""Moordyn_P200_C135_L1430_clump40_4.dat""",2.44239,11.2402,-35.182,-622874153,92.366,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_4_seed4.bts""",-92.366,,,,,,,0.0,11.68302,0.14
22,4,Run_P200_C135_L1430_clump40_4_S5,"""Moordyn_P200_C135_L1430_clump40_4.dat""",2.44239,11.2402,-35.182,-1071148177,92.366,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_4_seed5.bts""",-92.366,,,,,,,0.0,11.68302,0.14
23,4,Run_P200_C135_L1430_clump40_4_S6,"""Moordyn_P200_C135_L1430_clump40_4.dat""",2.44239,11.2402,-35.182,1173208736,92.366,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_4_seed6.bts""",-92.366,,,,,,,0.0,11.68302,0.14
24,5,Run_P200_C135_L1430_clump40_5_S1,"""Moordyn_P200_C135_L1430_clump40_5.dat""",2.00784,13.0567,-27.033,368979231,101.13,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_5_seed1.bts""",-101.13,,,,,,,0.0,5.865017,0.14
25,5,Run_P200_C135_L1430_clump40_5_S2,"""Moordyn_P200_C135_L1430_clump40_5.dat""",2.00784,13.0567,-27.033,209464067,101.13,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_5_seed2.bts""",-101.13,,,,,,,0.0,5.865017,0.14
26,5,Run_P200_C135_L1430_clump40_5_S3,"""Moordyn_P200_C135_L1430_clump40_5.dat""",2.00784,13.0567,-27.033,-543457467,101.13,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_5_seed3.bts""",-101.13,,,,,,,0.0,5.865017,0.14
27,5,Run_P200_C135_L1430_clump40_5_S4,"""Moordyn_P200_C135_L1430_clump40_5.dat""",2.00784,13.0567,-27.033,1030077060,101.13,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_5_seed4.bts""",-101.13,,,,,,,0.0,5.865017,0.14
28,5,Run_P200_C135_L1430_clump40_5_S5,"""Moordyn_P200_C135_L1430_clump40_5.dat""",2.00784,13.0567,-27.033,-2133385146,101.13,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_5_seed5.bts""",-101.13,,,,,,,0.0,5.865017,0.14
29,5,Run_P200_C135_L1430_clump40_5_S6,"""Moordyn_P200_C135_L1430_clump40_5.dat""",2.00784,13.0567,-27.033,19365895,101.13,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_5_seed6.bts""",-101.13,,,,,,,0.0,5.865017,0.14
30,6,Run_P200_C135_L1430_clump40_6_S1,"""Moordyn_P200_C135_L1430_clump40_6.dat""",2.46889,11.5244,-59.19,381040049,96.901,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_6_seed1.bts""",-96.901,,,,,,,0.0,6.880441,0.14
31,6,Run_P200_C135_L1430_clump40_6_S2,"""Moordyn_P200_C135_L1430_clump40_6.dat""",2.46889,11.5244,-59.19,1932138984,96.901,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_6_seed2.bts""",-96.901,,,,,,,0.0,6.880441,0.14
32,6,Run_P200_C135_L1430_clump40_6_S3,"""Moordyn_P200_C135_L1430_clump40_6.dat""",2.46889,11.5244,-59.19,-407925219,96.901,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_6_seed3.bts""",-96.901,,,,,,,0.0,6.880441,0.14
33,6,Run_P200_C135_L1430_clump40_6_S4,"""Moordyn_P200_C135_L1430_clump40_6.dat""",2.46889,11.5244,-59.19,-772108497,96.901,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_6_seed4.bts""",-96.901,,,,,,,0.0,6.880441,0.14
34,6,Run_P200_C135_L1430_clump40_6_S5,"""Moordyn_P200_C135_L1430_clump40_6.dat""",2.46889,11.5244,-59.19,808322644,96.901,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_6_seed5.bts""",-96.901,,,,,,,0.0,6.880441,0.14
35,6,Run_P200_C135_L1430_clump40_6_S6,"""Moordyn_P200_C135_L1430_clump40_6.dat""",2.46889,11.5244,-59.19,-1511594780,96.901,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_6_seed6.bts""",-96.901,,,,,,,0.0,6.880441,0.14
36,7,Run_P200_C135_L1430_clump40_7_S1,"""Moordyn_P200_C135_L1430_clump40_7.dat""",1.44362,8.43307,-64.634,275907004,91.408,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_7_seed1.bts""",-91.408,,,,,,,0.0,3.974813,0.14
37,7,Run_P200_C135_L1430_clump40_7_S2,"""Moordyn_P200_C135_L1430_clump40_7.dat""",1.44362,8.43307,-64.634,669837584,91.408,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_7_seed2.bts""",-91.408,,,,,,,0.0,3.974813,0.14
38,7,Run_P200_C135_L1430_clump40_7_S3,"""Moordyn_P200_C135_L1430_clump40_7.dat""",1.44362,8.43307,-64.634,784684267,91.408,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_7_seed3.bts""",-91.408,,,,,,,0.0,3.974813,0.14
39,7,Run_P200_C135_L1430_clump40_7_S4,"""Moordyn_P200_C135_L1430_clump40_7.dat""",1.44362,8.43307,-64.634,213120214,91.408,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_7_seed4.bts""",-91.408,,,,,,,0.0,3.974813,0.14
40,7,Run_P200_C135_L1430_clump40_7_S5,"""Moordyn_P200_C135_L1430_clump40_7.dat""",1.44362,8.43307,-64.634,940018746,91.408,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_7_seed5.bts""",-91.408,,,,,,,0.0,3.974813,0.14
41,7,Run_P200_C135_L1430_clump40_7_S6,"""Moordyn_P200_C135_L1430_clump40_7.dat""",1.44362,8.43307,-64.634,-1071686736,91.408,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_7_seed6.bts""",-91.408,,,,,,,0.0,3.974813,0.14
42,8,Run_P200_C135_L1430_clump40_8_S1,"""Moordyn_P200_C135_L1430_clump40_8.dat""",1.72633,11.2183,-31.644,-258708304,80.028,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_8_seed1.bts""",-80.028,,,,,,,0.0,3.866588,0.14
43,8,Run_P200_C135_L1430_clump40_8_S2,"""Moordyn_P200_C135_L1430_clump40_8.dat""",1.72633,11.2183,-31.644,206962559,80.028,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_8_seed2.bts""",-80.028,,,,,,,0.0,3.866588,0.14
44,8,Run_P200_C135_L1430_clump40_8_S3,"""Moordyn_P200_C135_L1430_clump40_8.dat""",1.72633,11.2183,-31.644,-1578557037,80.028,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_8_seed3.bts""",-80.028,,,,,,,0.0,3.866588,0.14
45,8,Run_P200_C135_L1430_clump40_8_S4,"""Moordyn_P200_C135_L1430_clump40_8.dat""",1.72633,11.2183,-31.644,1023059983,80.028,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_8_seed4.bts""",-80.028,,,,,,,0.0,3.866588,0.14
46,8,Run_P200_C135_L1430_clump40_8_S5,"""Moordyn_P200_C135_L1430_clump40_8.dat""",1.72633,11.2183,-31.644,-1146317289,80.028,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_8_seed5.bts""",-80.028,,,,,,,0.0,3.866588,0.14
47,8,Run_P200_C135_L1430_clump40_8_S6,"""Moordyn_P200_C135_L1430_clump40_8.dat""",1.72633,11.2183,-31.644,661077557,80.028,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_8_seed6.bts""",-80.028,,,,,,,0.0,3.866588,0.14
48,9,Run_P200_C135_L1430_clump40_9_S1,"""Moordyn_P200_C135_L1430_clump40_9.dat""",1.28708,9.4058,-24.024,-1409507460,96.371,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_9_seed1.bts""",-96.371,,,,,,,0.0,6.566288,0.14
49,9,Run_P200_C135_L1430_clump40_9_S2,"""Moordyn_P200_C135_L1430_clump40_9.dat""",1.28708,9.4058,-24.024,1337066686,96.371,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_9_seed2.bts""",-96.371,,,,,,,0.0,6.566288,0.14
50,9,Run_P200_C135_L1430_clump40_9_S3,"""Moordyn_P200_C135_L1430_clump40_9.dat""",1.28708,9.4058,-24.024,241990851,96.371,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_9_seed3.bts""",-96.371,,,,,,,0.0,6.566288,0.14
51,9,Run_P200_C135_L1430_clump40_9_S4,"""Moordyn_P200_C135_L1430_clump40_9.dat""",1.28708,9.4058,-24.024,-807456083,96.371,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_9_seed4.bts""",-96.371,,,,,,,0.0,6.566288,0.14
52,9,Run_P200_C135_L1430_clump40_9_S5,"""Moordyn_P200_C135_L1430_clump40_9.dat""",1.28708,9.4058,-24.024,-2127703379,96.371,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_9_seed5.bts""",-96.371,,,,,,,0.0,6.566288,0.14
53,9,Run_P200_C135_L1430_clump40_9_S6,"""Moordyn_P200_C135_L1430_clump40_9.dat""",1.28708,9.4058,-24.024,499554240,96.371,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_9_seed6.bts""",-96.371,,,,,,,0.0,6.566288,0.14
54,10,Run_P200_C135_L1430_clump40_10_S1,"""Moordyn_P200_C135_L1430_clump40_10.dat""",3.52561,8.93552,-71.98,-292609791,91.312,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_10_seed1.bts""",-91.312,,,,,,,0.0,19.13499,0.14
55,10,Run_P200_C135_L1430_clump40_10_S2,"""Moordyn_P200_C135_L1430_clump40_10.dat""",3.52561,8.93552,-71.98,553526327,91.312,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_10_seed2.bts""",-91.312,,,,,,,0.0,19.13499,0.14
56,10,Run_P200_C135_L1430_clump40_10_S3,"""Moordyn_P200_C135_L1430_clump40_10.dat""",3.52561,8.93552,-71.98,-2000172711,91.312,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_10_seed3.bts""",-91.312,,,,,,,0.0,19.13499,0.14
57,10,Run_P200_C135_L1430_clump40_10_S4,"""Moordyn_P200_C135_L1430_clump40_10.dat""",3.52561,8.93552,-71.98,519022166,91.312,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_10_seed4.bts""",-91.312,,,,,,,0.0,19.13499,0.14
58,10,Run_P200_C135_L1430_clump40_10_S5,"""Moordyn_P200_C135_L1430_clump40_10.dat""",3.52561,8.93552,-71.98,-567908392,91.312,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_10_seed5.bts""",-91.312,,,,,,,0.0,19.13499,0.14
59,10,Run_P200_C135_L1430_clump40_10_S6,"""Moordyn_P200_C135_L1430_clump40_10.dat""",3.52561,8.93552,-71.98,-101722463,91.312,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_10_seed6.bts""",-91.312,,,,,,,0.0,19.13499,0.14
60,11,Run_P200_C135_L1430_clump40_11_S1,"""Moordyn_P200_C135_L1430_clump40_11.dat""",1.53413,10.4771,-38.465,-869793450,114.9163,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_11_seed1.bts""",-114.9163,,,,,,,0.0,3.606801,0.14
61,11,Run_P200_C135_L1430_clump40_11_S2,"""Moordyn_P200_C135_L1430_clump40_11.dat""",1.53413,10.4771,-38.465,1024873653,114.9163,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_11_seed2.bts""",-114.9163,,,,,,,0.0,3.606801,0.14
62,11,Run_P200_C135_L1430_clump40_11_S3,"""Moordyn_P200_C135_L1430_clump40_11.dat""",1.53413,10.4771,-38.465,-1165823737,114.9163,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_11_seed3.bts""",-114.9163,,,,,,,0.0,3.606801,0.14
63,11,Run_P200_C135_L1430_clump40_11_S4,"""Moordyn_P200_C135_L1430_clump40_11.dat""",1.53413,10.4771,-38.465,-2145302016,114.9163,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_11_seed4.bts""",-114.9163,,,,,,,0.0,3.606801,0.14
64,11,Run_P200_C135_L1430_clump40_11_S5,"""Moordyn_P200_C135_L1430_clump40_11.dat""",1.53413,10.4771,-38.465,-641471288,114.9163,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_11_seed5.bts""",-114.9163,,,,,,,0.0,3.606801,0.14
65,11,Run_P200_C135_L1430_clump40_11_S6,"""Moordyn_P200_C135_L1430_clump40_11.dat""",1.53413,10.4771,-38.465,-1438608197,114.9163,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_11_seed6.bts""",-114.9163,,,,,,,0.0,3.606801,0.14
66,12,Run_P200_C135_L1430_clump40_12_S1,"""Moordyn_P200_C135_L1430_clump40_12.dat""",3.82171,14.1382,-33.849,-1307141883,97.621,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_12_seed1.bts""",-97.621,,,,,,,0.0,5.952988,0.14
67,12,Run_P200_C135_L1430_clump40_12_S2,"""Moordyn_P200_C135_L1430_clump40_12.dat""",3.82171,14.1382,-33.849,1866794094,97.621,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_12_seed2.bts""",-97.621,,,,,,,0.0,5.952988,0.14
68,12,Run_P200_C135_L1430_clump40_12_S3,"""Moordyn_P200_C135_L1430_clump40_12.dat""",3.82171,14.1382,-33.849,1965580842,97.621,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_12_seed3.bts""",-97.621,,,,,,,0.0,5.952988,0.14
69,12,Run_P200_C135_L1430_clump40_12_S4,"""Moordyn_P200_C135_L1430_clump40_12.dat""",3.82171,14.1382,-33.849,945234300,97.621,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_12_seed4.bts""",-97.621,,,,,,,0.0,5.952988,0.14
70,12,Run_P200_C135_L1430_clump40_12_S5,"""Moordyn_P200_C135_L1430_clump40_12.dat""",3.82171,14.1382,-33.849,311881605,97.621,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_12_seed5.bts""",-97.621,,,,,,,0.0,5.952988,0.14
71,12,Run_P200_C135_L1430_clump40_12_S6,"""Moordyn_P200_C135_L1430_clump40_12.dat""",3.82171,14.1382,-33.849,863326364,97.621,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_12_seed6.bts""",-97.621,,,,,,,0.0,5.952988,0.14
72,13,Run_P200_C135_L1430_clump40_13_S1,"""Moordyn_P200_C135_L1430_clump40_13.dat""",1.82274,7.89602,-92.844,42479136,97.124,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_13_seed1.bts""",-97.124,,,,,,,0.0,6.692906,0.14
73,13,Run_P200_C135_L1430_clump40_13_S2,"""Moordyn_P200_C135_L1430_clump40_13.dat""",1.82274,7.89602,-92.844,958398261,97.124,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_13_seed2.bts""",-97.124,,,,,,,0.0,6.692906,0.14
74,13,Run_P200_C135_L1430_clump40_13_S3,"""Moordyn_P200_C135_L1430_clump40_13.dat""",1.82274,7.89602,-92.844,1139147519,97.124,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_13_seed3.bts""",-97.124,,,,,,,0.0,6.692906,0.14
75,13,Run_P200_C135_L1430_clump40_13_S4,"""Moordyn_P200_C135_L1430_clump40_13.dat""",1.82274,7.89602,-92.844,1470037503,97.124,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_13_seed4.bts""",-97.124,,,,,,,0.0,6.692906,0.14
76,13,Run_P200_C135_L1430_clump40_13_S5,"""Moordyn_P200_C135_L1430_clump40_13.dat""",1.82274,7.89602,-92.844,2115071168,97.124,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_13_seed5.bts""",-97.124,,,,,,,0.0,6.692906,0.14
77,13,Run_P200_C135_L1430_clump40_13_S6,"""Moordyn_P200_C135_L1430_clump40_13.dat""",1.82274,7.89602,-92.844,1848572845,97.124,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_13_seed6.bts""",-97.124,,,,,,,0.0,6.692906,0.14
78,14,Run_P200_C135_L1430_clump40_14_S1,"""Moordyn_P200_C135_L1430_clump40_14.dat""",1.51646,8.71742,-63.684,1429453864,-44.877,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_14_seed1.bts""",44.877,,,,,,,0.0,3.361094,0.14
79,14,Run_P200_C135_L1430_clump40_14_S2,"""Moordyn_P200_C135_L1430_clump40_14.dat""",1.51646,8.71742,-63.684,1962639812,-44.877,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_14_seed2.bts""",44.877,,,,,,,0.0,3.361094,0.14
80,14,Run_P200_C135_L1430_clump40_14_S3,"""Moordyn_P200_C135_L1430_clump40_14.dat""",1.51646,8.71742,-63.684,1497191210,-44.877,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_14_seed3.bts""",44.877,,,,,,,0.0,3.361094,0.14
81,14,Run_P200_C135_L1430_clump40_14_S4,"""Moordyn_P200_C135_L1430_clump40_14.dat""",1.51646,8.71742,-63.684,-1910622098,-44.877,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_14_seed4.bts""",44.877,,,,,,,0.0,3.361094,0.14
82,14,Run_P200_C135_L1430_clump40_14_S5,"""Moordyn_P200_C135_L1430_clump40_14.dat""",1.51646,8.71742,-63.684,-1188995663,-44.877,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_14_seed5.bts""",44.877,,,,,,,0.0,3.361094,0.14
83,14,Run_P200_C135_L1430_clump40_14_S6,"""Moordyn_P200_C135_L1430_clump40_14.dat""",1.51646,8.71742,-63.684,-1588380225,-44.877,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_14_seed6.bts""",44.877,,,,,,,0.0,3.361094,0.14
84,15,Run_P200_C135_L1430_clump40_15_S1,"""Moordyn_P200_C135_L1430_clump40_15.dat""",1.82591,11.3741,-40.36,-623143043,-81.892,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_15_seed1.bts""",81.892,,,,,,,0.0,3.261224,0.14
85,15,Run_P200_C135_L1430_clump40_15_S2,"""Moordyn_P200_C135_L1430_clump40_15.dat""",1.82591,11.3741,-40.36,424660298,-81.892,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_15_seed2.bts""",81.892,,,,,,,0.0,3.261224,0.14
86,15,Run_P200_C135_L1430_clump40_15_S3,"""Moordyn_P200_C135_L1430_clump40_15.dat""",1.82591,11.3741,-40.36,-1393367426,-81.892,"""W:\TurbSim\workspace\15MW\task49_fatigue_deficit9.6D_largeGrid\wind_15_seed3.bts""",81.892,,,,,,,0.0,3.261224,0.14
