,condName,__name__,MooringFile,SeaStFile|WaveHs,SeaStFile|WaveTp,SeaStFile|WaveDir,SeaStFile|WaveSeed(1),InflowFile|PropagationDir,InflowFile|FileName_BTS,InflowFile|RotorApexOffsetPos,EDFile|NacYaw,EDFile|RotSpeed,EDFile|PtfmSurge,EDFile|BlPitch(1),EDFile|BlPitch(2),EDFile|BlPitch(3),ServoFile|PCMode,HydroFile|DiffQTF,windSpeed,windShear
49,50,Run_P200_C142_L1430_clump40_50_S1,"""Moordyn_P200_C142_L1430_clump40_50.dat""",2.15534,14.0654,-41.13,-2117451310,-170.9219,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_50_seed1.bts""",0 0 0,170.9219,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.43245,0.14
50,51,Run_P200_C142_L1430_clump40_51_S1,"""Moordyn_P200_C142_L1430_clump40_51.dat""",3.75676,12.294,-36.182,-1157368104,-25.15,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_51_seed1.bts""",0 0 0,25.15,,,,,,,0.0,11.89267662879515,0.14
51,52,Run_P200_C142_L1430_clump40_52_S1,"""Moordyn_P200_C142_L1430_clump40_52.dat""",3.18089,14.6024,-43.777,673719735,20.953,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_52_seed1.bts""",0 0 0,-20.953,,,,,,,0.0,3.419566596553822,0.14
52,53,Run_P200_C142_L1430_clump40_53_S1,"""Moordyn_P200_C142_L1430_clump40_53.dat""",2.26617,6.99504,49.252,2099197371,-82.898,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_53_seed1.bts""",0 0 0,82.898,,,,,,,0.0,16.10222126438644,0.14
53,54,Run_P200_C142_L1430_clump40_54_S1,"""Moordyn_P200_C142_L1430_clump40_54.dat""",4.38979,14.2698,-25.06,161555049,-77.896,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_54_seed1.bts""",0 0 0,77.896,,,,,,,0.0,23.15336106139384,0.14
54,55,Run_P200_C142_L1430_clump40_55_S1,"""Moordyn_P200_C142_L1430_clump40_55.dat""",2.17819,18.4055,-41.686,1733882323,-66.614,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_55_seed1.bts""",0 0 0,66.614,,,,,,,0.0,6.613235744951023,0.14
55,56,Run_P200_C142_L1430_clump40_56_S1,"""Moordyn_P200_C142_L1430_clump40_56.dat""",3.27644,13.1497,-47.05,-31839175,-137.612,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_56_seed1.bts""",0 0 0,137.612,0.0,0.0,90.0,90.0,90.0,0.0,0.0,2.99329,0.14
56,57,Run_P200_C142_L1430_clump40_57_S1,"""Moordyn_P200_C142_L1430_clump40_57.dat""",2.47863,9.64081,-0.058,1231462963,-37.962,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_57_seed1.bts""",0 0 0,37.962,,,,,,,0.0,8.275252199744964,0.14
57,58,Run_P200_C142_L1430_clump40_58_S1,"""Moordyn_P200_C142_L1430_clump40_58.dat""",2.97673,10.1327,-20.94,514243165,-79.528,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_58_seed1.bts""",0 0 0,79.528,,,,,,,0.0,20.85210543751056,0.14
58,59,Run_P200_C142_L1430_clump40_59_S1,"""Moordyn_P200_C142_L1430_clump40_59.dat""",3.97707,12.3119,-29.26,-814872223,22.862,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_59_seed1.bts""",0 0 0,-22.862,,,,,,,0.0,7.145450099439312,0.14
59,60,Run_P200_C142_L1430_clump40_60_S1,"""Moordyn_P200_C142_L1430_clump40_60.dat""",2.32169,13.4428,-69.794,-925752077,-48.374,"""W:\TurbSim\workspace\15MW_fat_turbsimFiles\turbsim_increasedTI_redVel\wind_60_seed1.bts""",0 0 0,48.374,,,,,,,0.0,4.762843449198003,0.14
